code,name,chineseName,meridian,meridianName,meridianGroup,translation.pinyin,translation.transliteration,translation.korean,translation.vietnamese,description,location,indication,contraindications,functions,coordinates.x,coordinates.y,bodyMapCoords,imageUrls,imageRefs,symptomIds,tags,category,createdAt,updatedAt,createdBy,contentStatus
CV-12,Middle Epigastrium,中脘,CV,Conception Vessel,Eight Extraordinary Meridians,zhōng wǎn [or zhōng guǎn],Zhongwan,jung wan 중완,Trung quản,"Zhongwan, ponto Mu do Estômago e ponto Hui dos Fu.","Na linha média, 4 cun acima do umbigo.","Dispepsia, refluxo, náusea, ansiedade, úlcera.",Cuidado com o peritônio.,"Harmoniza Estômago e Baço, regula Qi do aquecedor médio e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-13,Upper Epigastrium,上脘,CV,Conception Vessel,Eight Extraordinary Meridians,shàng wǎn [or shàng guǎn],Shangwan,sang wan 상완,Thượng quản,"Shangwan, controlador superior do Estômago.","Na linha média, 5 cun acima do umbigo.","Náusea, vômito ácido, dor epigástrica, soluços.",Cuidado com o peritônio.,"Dirige o Qi descendente do Estômago, resolve fleuma e alivia dor epigástrica.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-14,Great Palace,巨闕,CV,Conception Vessel,Eight Extraordinary Meridians,jù què,Juque,geo gwol 거궐,Cự khuyết,"Juque, ponto Mu do Coração.","Na linha média, 6 cun acima do umbigo.","Palpitações, ansiedade, dor retroesternal, náusea.",Cuidado com punção profunda (risco de perfurar fígado em hepatomegalia).,"Acalma o Shen, harmoniza Coração e Estômago e resolve fleuma-calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-15,Bird Tail,鳩尾,CV,Conception Vessel,Eight Extraordinary Meridians,jiū wěi,Jiuwei,gu mi 구미,Cưu vĩ,"Jiuwei, ponto Luo do Ren Mai.","Na linha média, 7 cun acima do umbigo, na extremidade inferior do esterno.","Ansiedade, dor epigástrica, soluços, tosse seca.",Inserir oblíquo e superficial para evitar cavidade torácica.,"Acalma o Shen, relaxa o diafragma e harmoniza o Qi ascendente/descendente.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-16,Central Courtyard,中庭,CV,Conception Vessel,Eight Extraordinary Meridians,zhōng tíng,Zhongting,jung jeong 중정,Trung đình,"Zhongting, pátio central.","Na linha média, no nível do 5º espaço intercostal, sobre o processo xifoide.","Dor torácica, refluxo, soluços, vômito.",Cuidado com o esterno; inserção subcutânea.,"Desobstrui o peito, direciona Qi para baixo e alivia refluxo.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-17,Middle of the Chest,膻中,CV,Conception Vessel,Eight Extraordinary Meridians,shān zhōng,Shanzhong,dan jung 단중,Đản trung,"Shanzhong, ponto Mu do Pericárdio e ponto Hui do Qi.","Na linha média do tórax, ao nível do 4º espaço intercostal entre os mamilos.","Asma, dispneia, mastite, ansiedade.",Agulhar superficialmente para evitar pleura.,"Regula Qi do pulmão e do coração, favorece lactação e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-18,Jade Hall,玉堂,CV,Conception Vessel,Eight Extraordinary Meridians,yù táng,Yutang,ok dang 옥당,Ngọc đường,"Yutang, salão de jade.","Na linha média, ao nível do 3º espaço intercostal.","Dor torácica, tosse crônica, opressão no peito.",Evitar punção profunda.,"Dispersa estagnação no peito, desce o Qi do Pulmão e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-19,Violet Palace,紫宮,CV,Conception Vessel,Eight Extraordinary Meridians,zǐ gōng,Zigong,ja gung 자궁,Tử cung,"Zigong, palácio roxo.","Na linha média, ao nível do 2º espaço intercostal.","Palpitações, tosse, dor torácica alta.",Inserção subcutânea para evitar pleura.,"Libera o peito, regula Qi do Coração e do Pulmão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-20,Splendid Cover,華蓋,CV,Conception Vessel,Eight Extraordinary Meridians,huá gài,Huagai,hwa gae 화개,Hoa cái,"Huagai, cobertura esplêndida.","Na linha média, no 1º espaço intercostal.","Tosse rebelde, plenitude torácica, asma.",Agulhar superficialmente para evitar pleura.,"Desce Qi rebelde, limpa calor do tórax e dissolve fleuma.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-21,Jade Rotator,璇璣,CV,Conception Vessel,Eight Extraordinary Meridians,xuán jī,Xuanji,seon gi 선기,Toàn cơ,"Xuanji, pivô de jade.","Na linha média, na fossa supraesternal.","Dispneia, tosse, sensação de nó na garganta.",Inserir pequena profundidade direcionada inferiormente; evitar traqueia.,"Regula Qi do Pulmão, dissolve fleuma e acalma sensação de sufocamento.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-22,Heaven Projection,天突,CV,Conception Vessel,Eight Extraordinary Meridians,tiān tū,Tiantu,cheon dol 천돌,Thiên đột,"Tiantu, portal do céu.","Na depressão acima do manúbrio esternal, na incisura supraesternal.","Tosse, asma, perda da voz, sensação de corpo estranho na garganta.",Inserção deve ser oblíqua inferior para evitar a traqueia.,"Desce Qi rebelde, alivia garganta e limpa fleuma-calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-23,Lateral Spring,廉泉,CV,Conception Vessel,Eight Extraordinary Meridians,lián quán,Lianquan,yeom cheon 염천,Liêm tuyền,"Lianquan, fonte do jade.","Acima do pomo de Adão, no centro da prega entre hióide e borda da mandíbula.","Afonia, disfagia, rigidez da língua, salivação excessiva.",Inserir oblíquo em direção à raiz da língua com cuidado para evitar vasos.,"Beneficia a língua e garganta, clareia calor e dispersa vento interno.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
CV-24,Saliva Container,承漿,CV,Conception Vessel,Eight Extraordinary Meridians,chéng jiāng,Chengjiang,seung jang 승장,Thừa tương,"Chengjiang, recepção dos fluidos.",Na depressão no meio do sulco mentolabial.,"Paralisia facial, salivação, dor de dente, espasmo labial.",Evitar estimulação excessiva em grávidas de alto risco.,"Abre os orifícios, limpa calor da face e alivia espasmos locais.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-1,Long and Rigid,長強,GV,Governing Vessel,Eight Extraordinary Meridians,cháng qiáng,Changqiang,jang gang 장강,Trường cường,"Changqiang, ponto Luo do Du Mai.","Na linha média posterior, entre a ponta do cóccix e o ânus.","Hemorroidas, prolapso retal, dor no cóccix, epilepsia.",Inserir superficialmente para evitar perfurar o reto; contraindicado em gravidez avançada.,"Tonifica Yang do Rim, estabiliza o intestino inferior e acalma espasmos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-2,Low Back Transporter,腰俞,GV,Governing Vessel,Eight Extraordinary Meridians,yāo shū,Yaoshu,yo yu 요유,Yêu du,"Yaoshu, portal lombar.","Na fenda sacral, na depressão do hiato sacral.","Dor lombar, ciática, impotência, convulsões infantis.",Evitar agulhamento profundo em gestantes e pacientes com malformações sacrais.,"Dissipa estagnação no sacro, aquece o aquecedor inferior e relaxa tendões.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-3,Low Back Yang Passage,腰陽關,GV,Governing Vessel,Eight Extraordinary Meridians,yāo yáng guān,Yaoyangquan,[yo] yang gwan [요] 양관,(Yêu) Dương quan,"Yaoyangguan, passagem do Yang lombar.","Abaixo do processo espinhoso de L4, na linha média posterior.","Dor lombar, fraqueza das pernas, espermatorreia, menstruação irregular.",Evitar punção profunda em osteoporose.,"Fortalece lombar e joelhos, regula Rins e remove umidade-frio.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-4,Life Gate,命門,GV,Governing Vessel,Eight Extraordinary Meridians,mìng mén,Mingmen,myeong mun 명문,Mệnh môn,"Mingmen, Porta da Vida.","Abaixo do processo espinhoso de L2, na linha média posterior.","Dor lombar, infertilidade, micção frequente, frio nas extremidades.",Evitar agulhamento profundo na gravidez; cautela com medula.,"Tonifica o Fogo de Mingmen, reforça Yuan Qi e aquece o aquecedor inferior.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-5,Suspended Pivot,懸樞,GV,Governing Vessel,Eight Extraordinary Meridians,xuán shū,Xuanshu,hyeon chu 현추,Huyền khu,"Xuanshu, pivô suspenso.",Abaixo do processo espinhoso de L1.,"Rigidez lombar, diarreia, dor abdominal, epilepsia.",Evitar agulhamento profundo.,"Harmoniza Baço e Estômago, fortalece a coluna e dispersa umidade.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-6,Middle of the Spine,脊中,GV,Governing Vessel,Eight Extraordinary Meridians,jì zhōng,Jizhong,cheok jung 척중,Tích trung,"Jizhong, centro da coluna.",Abaixo do processo espinhoso de T11.,"Dor torácica e abdominal, diarreia, febres intermitentes.",Evitar penetrar demasiado para não irritar medula.,Regula o Qi do Triplo Aquecedor e fortalece o dorso.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-7,Central Pivot,中樞,GV,Governing Vessel,Eight Extraordinary Meridians,zhōng shū,Zhongshu,jung chu 중추,Trung khu,"Zhongshu, pivô central.",Abaixo do processo espinhoso de T10.,"Dor torácica, contraturas dorsais, gastrite.",Evitar profundidade excessiva.,"Dispersa calor do estômago, relaxa músculos dorsais e move Qi.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-8,Muscle Spasm,筋縮,GV,Governing Vessel,Eight Extraordinary Meridians,jīn suō,Jinsuo,geun chuk 근축,Cân súc,"Jinsuo, contração muscular.",Abaixo do processo espinhoso de T9.,"Espasmos, epilepsia, rigidez dorsal.",Evitar agulhamento profundo.,"Acaba com vento interno, relaxa tendões e alivia dor dorsal.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-9,Reaching Yang,至陽,GV,Governing Vessel,Eight Extraordinary Meridians,zhì yáng,Zhiyang,ji yang 지양,Chí dương,"Zhiyang, atingindo o Yang.",Abaixo do processo espinhoso de T7.,"Icterícia, dor torácica, tosse crônica.",Evitar penetração profunda (risco de pleura).,"Drena calor do Fígado e Vesícula, harmoniza o diafragma e tonifica Pulmão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-10,Spirit Platform,靈台,GV,Governing Vessel,Eight Extraordinary Meridians,líng tái,Lingtai,yeong dae 영대,Linh đài,"Lingtai, plataforma espiritual.",Abaixo do processo espinhoso de T6.,"Tosse, febre, eczema, rigidez dorsal.",Evitar pleura.,"Elimina calor do Pulmão, acalma o Shen e relaxa a coluna.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-11,Way of the Spirit,神道,GV,Governing Vessel,Eight Extraordinary Meridians,shén dào,Shendao,sin do 신도,Thần đạo,"Shendao, caminho do espírito.",Abaixo do processo espinhoso de T5.,"Palpitações, ansiedade, tosse, dor interescapular.",Evitar pleura.,"Aclara calor do Coração, acalma Shen e relaxa região torácica.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-12,Body Pillar,身柱,GV,Governing Vessel,Eight Extraordinary Meridians,shēn zhù,Shenzhu,sin ju 신주,Thân trụ,"Shenzhu, pilar do corpo.",Abaixo do processo espinhoso de T3.,"Calor alto, epilepsia, tosse, dor cervical.",Evitar medula e pleura.,"Elimina calor patogênico, acalma convulsões e fortalece Wei Qi.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-13,Way of the Pot,陶道,GV,Governing Vessel,Eight Extraordinary Meridians,táo dào,Taodao,do do 도도,Đào đạo,"Taodao, caminho do forno.",Abaixo do processo espinhoso de T1.,"Febre alta, rigidez cervical, ansiedade.",Evitar medula.,"Libera o exterior, expulsa patógenos e acalma Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-14,Great Vertebra,大椎,GV,Governing Vessel,Eight Extraordinary Meridians,dà zhuī,Dazhui,dae chu 대추,Đại chùy,"Dazhui, grande vértebra.","Entre C7 e T1, na base do pescoço.","Febres, rigidez cervical, hipertensão, asma.",Substituir por técnica oblíqua para evitar medula.,"Libera vento-calor, tonifica Yang e regula os meridianos Yang.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-15,Mutism Gate,瘂門 (啞門),GV,Governing Vessel,Eight Extraordinary Meridians,yǎ mén,Yamen,a mun 아문,Á môn,"Yamen, portal mudo.","0,5 cun acima da linha posterior do cabelo, entre C1 e C2.","Rigidez cervical, afonia, cefaleia occipital.",Inserção horizontal em direção à mandíbula para evitar medula.,"Desobstrui a garganta, acalma vento interno e clareia sentidos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-16,Wind Palace,風府,GV,Governing Vessel,Eight Extraordinary Meridians,fēng fǔ,Fengfu,pung bu 풍부,Phong phủ,"Fengfu, palácio do vento.","Logo abaixo da protuberância occipital externa, na linha média.","Cefaleia, vertigem, insônia, rigidez de nuca.",Inserção oblíqua inferior; evitar penetração craniana.,"Expulsa vento interno/externo, nutre cérebro e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-17,Brain Door,腦戶,GV,Governing Vessel,Eight Extraordinary Meridians,nǎo hù,Naohu,noe ho 뇌호,Não hộ,"Naohu, porta do cérebro.","1,5 cun acima de GV-16, na linha média.","Tontura, convulsões, visão turva.",Inserção subcutânea posterior.,"Aclara o cérebro, alivia dor e dispersa vento interno.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-18,Rigid Space,強間,GV,Governing Vessel,Eight Extraordinary Meridians,qiáng jiān,Qiangjian,gang gan 강간,Cường gian,"Qiangjian, espaço firme.","1,5 cun acima de GV-17.","Cefaleia, vertigem, epistaxe.",Inserção subcutânea.,"Pacifica vento, refresca a cabeça e beneficia o nariz.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-19,Back Vertex,後頂,GV,Governing Vessel,Eight Extraordinary Meridians,hòu dǐng,Houding,hu jeong 후정,Hậu đính,"Houding, vértice posterior.","1,5 cun acima de GV-18.","Cefaleia occipital, convulsões, insônia.",Inserção subcutânea.,"Subjuga Yang ascendente, acalma o Shen e alivia dor no vértice.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-20,One Hundred Meetings,百會,GV,Governing Vessel,Eight Extraordinary Meridians,bǎi huì,Baihui,baek hoe 백회,Bách hội,"Baihui, cem reuniões.","7 cun acima da borda posterior do cabelo, no topo da cabeça.","Cefaleia, hipertensão, prolapso, ansiedade.",Inserção subcutânea; evitar pressão excessiva em craniossinostose.,"Eleva Yang, ancora a mente, estabiliza prolapsos e beneficia o cérebro.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-21,Front Vertex,前頂,GV,Governing Vessel,Eight Extraordinary Meridians,qián dǐng,Qianding,jeon jeong 전정,Tiền đính,"Qianding, topo frontal.","1,5 cun anterior a GV-20.","Cefaleia frontal, ansiedade, rinite.",Inserção subcutânea.,"Aclara cabeça, pacifica Shen e abre os orifícios nasais.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-22,Fontanelle Meeting,囟會,GV,Governing Vessel,Eight Extraordinary Meridians,xìn huì,Xinhui,sin hoe 신회,Tín hội,"Xinhui, encontro das fontanelas.",2 cun anterior a GV-21.,"Rinite crônica, cefaleia, vertigem.",Inserção subcutânea para frente.,"Dispersa vento e calor, libera nariz e acalma a mente.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-23,Upper Star,上星,GV,Governing Vessel,Eight Extraordinary Meridians,shàng xīng,Shangxing,sang seong 상성,Thượng tinh,"Shangxing, estrela superior.",1 cun anterior a GV-22.,"Sinusite, epistaxe, transtornos emocionais.",Inserção subcutânea.,"Abre nariz, expulsa vento e clareia o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-24,Spirit Courtyard,神庭,GV,Governing Vessel,Eight Extraordinary Meridians,shén tíng,Shenting,sin jeong 신정,Thần đình,"Shenting, pátio do espírito.","0,5 cun anterior à linha do cabelo, na linha média.","Ansiedade, insônia, sinusite frontal.",Inserção subcutânea.,"Acalma Shen, clareia olhos e nariz e dissipa vento.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-25,Plain Space,素髎,GV,Governing Vessel,Eight Extraordinary Meridians,sù liáo,Suliao,so ryo 소료,Tố liêu,"Suliao, espaço puro.",Na ponta do nariz.,"Congestão nasal, choque, perda de consciência.",Evitar agulhar profundamente (risco de cartilagem).,"Desperta a consciência, abre o nariz e remove calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
GV-26,Middle of the Person,人中,GV,Governing Vessel,Eight Extraordinary Meridians,rén zhōng,Renzhong,in jung 인중/su gu 수구,Nhân trung (Thủy câu),"Renzhong, meio da pessoa.","No sulco nasolabial, no terço superior da linha do filtro.","Choque, síncope, convulsões, dor lombar aguda.","Inserir obliquamente superior, evitando perfurar gengiva.","Restaura a consciência, desobstrui os colaterais e alivia dor lombar aguda.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
